direccion,latitud,longitud
"fontearcada 11, 27500 lugo, chantada, españa",42.608508,-7.768611
"poligono industrial de chantada poligono industrial de chantada, 27500 lugo, chantada, españa",42.6128144,-7.766118799999998
"calle luciano travadelo 4, 27500 lugo, chantada, españa",42.6109991,-7.7706788
"calle emilia pardo bazan 2, 27500 lugo, chantada, españa",42.6074736,-7.7680292
"Praza Santa Ana 17, 27500 lugo, chantada, españa",42.609829,-7.771149599999999
"pl. galicia 1, 27500 lugo, chantada, españa",42.609299,-7.768619
"Avenida de Lugo 97, 27500 lugo, chantada, españa",42.61259889999999,-7.7660056
"fontearcada 2, 27500 lugo, chantada, españa",42.60847520000001,-7.7689632
"Praza Santa Ana 15, 27500 lugo, chantada, españa",42.6098232,-7.771234499999999
"crta. de abral s/n, 27500 lugo, chantada, españa",42.6078592,-7.805356
"Avenida de Lugo 52, 27500 lugo, chantada, españa",42.610575,-7.766523
"calle pardo bazan 2, 27500 lugo, chantada, españa",42.6074736,-7.7680292
"a ribeira sacra 2, 27500 lugo, chantada, españa",42.6084606,-7.768165199999999
"avelino gomez ledo 8, 27500 lugo, chantada, españa",42.6097588,-7.7736712
"avenida monforte 22, 27500 lugo, chantada, españa",42.6091034,-7.769048999999999
"avenida monforte 19, 27500 lugo, chantada, españa",42.6095476,-7.7697989
"o comercio 8, 27500 lugo, chantada, españa",42.6128144,-7.766118799999998
"san salvador s/n pol. ind. chantada, 27500 lugo, chantada, españa",42.6109991,-7.7706788
"avenida monforte 7, 27500 lugo, chantada, españa",42.6092579,-7.7705977
"avenida monforte 42, 27500 lugo, chantada, españa",42.6086765,-7.7674492
"san salvador s/n pol. ind. chantada, 27500 lugo, chantada, españa",42.6109991,-7.7706788
"rua leonardo rodriguez 16, 27500 lugo, chantada, españa",42.6096301,-7.771277
"antonio lorenzana 3, 27500 lugo, chantada, españa",42.6086378,-7.769871299999999
"plaza espana 11, 27500 lugo, chantada, españa",42.60798,-7.7694736
"calle anxel gomez montero 2 baixo, 27500 lugo, chantada, españa",42.6090731,-7.769195499999999
"avenida de monforte 17, 27500 lugo, chantada, españa",42.6094914,-7.7699608
"concepcion arenal 1, 27500 lugo, chantada, españa",42.6108229,-7.775436
"ctra. orense-pereira km , 27500 lugo, chantada, españa",42.6109991,-7.7706788
"alferez baanante 20, 27500 lugo, chantada, españa",42.6106844,-7.7722747
"leonardo rodriguez 7, 27500 lugo, chantada, españa",42.609148,-7.771291
"avenida ourense 13, 27500 lugo, chantada, españa",42.6084024,-7.772387699999999
"Avenida de Lugo 158, 27500 lugo, chantada, españa",42.6172766,-7.768897699999998
"pesqueiras 1, 27515 lugo, chantada, españa",42.6109991,-7.7706788
"a airoa 3, 27516 lugo, chantada, españa",42.633673,-7.741372
"avenida de monforte 26, 27516 lugo, chantada, españa",42.6089959,-7.768857000000001
"calle torre de arcos 2, 27518 lugo, chantada, españa",42.6499477,-7.8213394
"avenida orense 24, 27500 lugo, chantada guitiriz guitiriz, españa",42.6089231,-7.7724445
"calle acivros s/n parcela a-, 27500 lugo, chantada guitiriz guitiriz, españa",42.6128144,-7.766118799999998
"calle de los hermanos taboada 24, 27516 lugo, chantada guitiriz guitiriz, españa",42.6072598,-7.766038199999999
"carretera viveiro-lugo 3, 27864 lugo, chaos viveiro, españa",43.66278,-7.60425
"conturiz castro 27160, 27160 lugo, lugo, españa",42.9743742,-7.5111876
"conturiz castro 27160, 27160 lugo, lugo, españa",42.9743742,-7.5111876
"santa cristina 10, 27377 lugo, cospeito, españa",43.2408,-7.52878
"carretera lugo 26, 27377 lugo, cospeito, españa",43.2142309,-7.559642999999999
"avenida terra cha 85, 27377 lugo, cospeito, españa",43.2383906,-7.5632972
"calle curros enriquez 0, 27377 lugo, cospeito a fonsagrada, españa",43.019811,-7.565598
"cotarelo diseminado 27765, 27765, lugo, españa",43.4558507,-7.1736385
"avenida cantarrana 29, 27861 lugo, covas, españa",43.668852,-7.605866
"rua cantarrana 8, 27861 lugo, covas, españa",43.667795,-7.604255
"b.o cruz 20, 27861 covas, viveiro, españa",43.6754925,-7.6135002
"Rúa Granxas 75, 27861 covas, viveiro viveiro, españa",43.670781,-7.608846
"Rúa Granxas 13, 27861 covas, viveiro viveiro, españa",43.671241,-7.609781
"avenida cantarrana 13, 27861 covas, viveiro viveiro, españa",43.668565,-7.603359
"Rúa Granxas 15, 27861 covas, viveiro viveiro, españa",43.671271,-7.609764
"covas 27861, 27861 viveiro, viveiro, españa",43.6754925,-7.6135002
"avenida cantarrana 26, 27861 covas, viveiro viveiro, españa",43.66916,-7.605178
"avenida cantarrana 12, 27861 covas, viveiro viveiro, españa",43.668791,-7.603471
"avenida cantarrana 15, 27861 covas, viveiro viveiro, españa",43.668601,-7.603565
"avenida cantarrana 15, 27861 covas, viveiro viveiro, españa",43.668601,-7.603565
"vicente emilio bouza basanta 3, 27861 covas, viveiro viveiro, españa",43.671896,-7.615165
"diomondi 27548, 27548 lugo, o savinao, españa",42.5941117,-7.7119699
"dompinor 27700, 27700, lugo, españa",42.6489948,-7.3559603
"dompinor 27710, 27710 lugo, ribadeo, españa",43.5494205,-7.0552218
"dompinor 27710, 27710 lugo, ribadeo, españa",43.5494205,-7.0552218
"dompinor 27710, 27710 lugo, ribadeo, españa",43.5494205,-7.0552218
"Mayor 20, 27540 lugo, escairon, españa",42.585033,-7.639349
"rosalia de castro 12, 27540 lugo, escairon, españa",42.5865042,-7.638515699999999
"avenida buenos aires 61, 27540 lugo, escairon o savinao, españa",42.58177,-7.64103
"pardo bazan 39, 27540 lugo, escairon o savinao, españa",42.58513,-7.64193
"estrada santiago km. 5,0, 27210 lugo, esperante, españa",42.9680077,-7.584655899999999
"b.o xinzo 6, 27788 lugo, espineira foz, españa",43.5408318,-7.273041099999999
"estacada 3, 27869 lugo, estacada viveiro, españa",43.6642649,-7.594534800000001
"polig. ind. de fazouro 4, 27789 lugo, fazouro, españa",43.5994664,-7.299706799999999
"fazouro 27789, 27789 lugo, foz, españa",43.5694522,-7.258041800000001
"fazouro 26, 27789 lugo, foz, españa",43.5694522,-7.258041800000001
"ferreira s/n, 27206 lugo, ferreira, españa",42.9465665,-7.820734
"orense 72, 27430 lugo, ferreira de panton, españa",42.50503,-7.62765
"27430 ferreira de panton 3, 27430, lugo, españa",42.5062892,-7.6290453
"ferreira de panton 27430, 27430 lugo, panton, españa",42.5062892,-7.6290453
"27430 ferreira de panton 1, 27430 lugo, panton, españa",42.5062892,-7.6290453
"27430 ferreira de panton 51, 27430 lugo, panton, españa",42.5062892,-7.6290453
"27430 ferreira de panton 71, 27430 lugo, panton, españa",42.5062892,-7.6290453
"27430 ferreira de panton 5, 27430 lugo, panton, españa",42.5062892,-7.6290453
"27430 ferreira de panton 17, 27430 lugo, panton, españa",42.50394,-7.6299
"27430 ferreira de panton 72, 27430 lugo, panton, españa",42.5062892,-7.6290453
"rua feiria nova 1 27770 ferreira, 27770 lugo, begonte, españa",43.54918,-7.43798
"Andres Lopez Palmeiro 24, 27770 lugo, ferreira o valadouro, españa",43.5507783,-7.440691800000001
"jose antonio ferreiro gonzalez 2, 27770 lugo, ferreira o valadouro, españa",43.5534331,-7.4423488
"Andres Lopez Palmeiro 8, 27770 lugo, ferreira o valadouro, españa",43.5497115,-7.4408998
"ferreira 27770, 27770 lugo, vilalba, españa",43.5507908,-7.4386519
"ferreiros s/n,  lugo, ferreiros, españa",42.7834197,-7.529970499999998
"ferreria 11, 27678 lugo, becerrea, españa",42.8519874,-7.1594903
"ferron 54, 27425 lugo, ferron sober, españa",42.4160437,-7.5976987
"rua fion 47, 27548 lugo, fion, españa",42.5633689,-7.6665103
"paderne s/n, 27324 lugo, folgoso do courel, españa",42.5889896,-7.1948545
"paderne de courel 24, 27324 lugo, folgoso do courel, españa",42.6589938,-7.187950099999999
"nogaredo 5, 27324 lugo, folgoso do courel, españa",42.5889896,-7.1948545
"froxan 27, 27325 lugo, folgoso do courel, españa",42.5474384,-7.251969
"calle carreira 1, 27325 lugo, folgoso do courel, españa",42.5889896,-7.1948545
"nova s/n, 27325 lugo, folgoso do courel, españa",42.5889896,-7.1948545
"fonteo 27278, 27278, lugo, españa",43.06159419999999,-7.2626464
"estr. forxan s/n, 27787 lugo, forxan foz, españa",43.5694522,-7.258041800000001
"estr. forxan 1, 27787 lugo, forxan foz, españa",43.5868144,-7.2818042
"avenida ¡lvaro cunqueiro 27, 27780 lugo, foz, españa",43.56695,-7.260409999999999
"hermanos menesianos 4, 27780 lugo, foz, españa",43.565372,-7.2614686
"otero pedrayo 1, 27780 lugo, foz, españa",43.5692078,-7.2574893
"calle de alvaro cunqueiro 15, 27780 lugo, foz, españa",43.56779849999999,-7.259680599999998
"lugo 3, 27780 lugo, foz, españa",43.5657224,-7.260607800000001
"hermanos menesianos 6, 27780 lugo, foz, españa",43.5652491,-7.261278799999999
"illa nova 17, 27780 lugo, foz, españa",43.5731507,-7.2513412
"avenida breogan 15, 27780 lugo, foz, españa",43.5742541,-7.250795999999999
"trapero pardo 22, 27780 lugo, foz, españa",43.5707428,-7.2507071
"alexandre boveda 8, 27780 lugo, foz, españa",43.5688817,-7.256702
"avenida ¡lvaro cunqueiro 19, 27780 lugo, foz, españa",43.56762,-7.259840000000001
"cmno. casas novas marzan 5, 27780 lugo, foz, españa",43.57435,-7.26616
"pascual veiga 1, 27780 lugo, foz, españa",43.5683026,-7.254720099999999
"calle eduardo pondal 5, 27780 lugo, foz, españa",43.56879,-7.25537
"rua a fiallega marzan 5, 27780 lugo, foz, españa",43.5722822,-7.2625885
"corporaciones municipales 52, 27780 lugo, foz, españa",43.5727823,-7.258837799999999
"calle alvaro cunqueiro 21, 27780 lugo, foz, españa",43.5673395,-7.2598492
"avenida marina 24, 27780 lugo, foz, españa",43.6579048,-7.356114
"porto s/n, 27780 lugo, foz, españa",43.5722822,-7.2625885
"salvador madariaga 1, 27780 lugo, foz, españa",43.5695267,-7.257562999999999
"salvador madariaga 1, 27780 lugo, foz, españa",43.5695267,-7.257563
"salvador madariaga 1, 27780 lugo, foz, españa",43.5695267,-7.257563
"salvador madariaga 1, 27780 lugo, foz, españa",43.5695267,-7.257563
"costa do castro 1 a, 27780 lugo, foz, españa",43.5668237,-7.2626728
"avenida marina 8, 27780 lugo, foz, españa",43.6644076,-7.364866099999999
"rio masma 1, 27780 lugo, foz, españa",43.5707695,-7.2519567
"avenida alvaro cunqueiro 1, 27780 lugo, foz, españa",43.5689457,-7.2584937
"avenida marina 23, 27780 lugo, foz, españa",43.6660303,-7.362058800000001
"avenida marina 40, 27780 lugo, foz, españa",43.66594,-7.36112
"eduardo pondal 17, 27780 lugo, foz, españa",43.568235,-7.254824
"eduardo pondal 30, 27780 lugo, foz, españa",43.568376,-7.255298000000001
"eduardo pondal 6, 27780 lugo, foz, españa",43.569261,-7.2571511
"lugo 19, 27780 lugo, foz, españa",43.565413,-7.2619357
"paco maanon 16, 27780 lugo, foz, españa",43.5667637,-7.258332099999999
"emilia pardo bazan 7, 27780 lugo, foz, españa",43.5723964,-7.250997600000001
"calle del trapero pardo 14, 27780 lugo, foz, españa",43.5701417,-7.251163699999999
"cervantes 7, 27780 lugo, foz, españa",43.5698295,-7.258265300000001
"otero pedrayo 3, 27780 lugo, foz, españa",43.569003,-7.257588
"avenida da marina 29, 27780 lugo, foz, españa",43.5678521,-7.258837799999999
"hermanos menesianos 4, 27780 lugo, foz, españa",43.565372,-7.2614686
"avenida alvaro cunqueiro 38, 27780 lugo, foz, españa",43.5675015,-7.260476899999999
"avenida alvaro cunqueiro 22, 27780 lugo, foz, españa",43.568659,-7.2593646
"avenida marina 23, 27780 lugo, foz, españa",43.6660303,-7.3620588
"rua costa do castro 1 loc. b timbre 25, 27780 lugo, foz, españa",43.5668237,-7.2626728
"cervantes 34, 27780 lugo, foz, españa",43.5713573,-7.2592316
"calle de eduardo pondal 20 local 1, 27780 lugo, foz, españa",43.5686061,-7.256060400000001
"avenida ¡lvaro cunqueiro 31, 27780 lugo, foz, españa",43.5667721,-7.2607223
"avenida lugo 17, 27780 lugo, foz, españa",43.56550740000001,-7.2613453
"avenida alvaro cunqueiro 21, 27780 lugo, foz, españa",43.5673395,-7.2598492
"avenida alvaro cunqueiro 21, 27780 lugo, foz, españa",43.5673395,-7.2598492
"corporaciones municipales 14, 27780 lugo, foz, españa",43.5713788,-7.256138399999999
"avenida alvaro cunqueiro 15, 27780 lugo, foz, españa",43.567826,-7.259896
"illa nova 6, 27780 lugo, foz, españa",43.57165,-7.25217
"manuel murguia 1, 27780 lugo, foz, españa",43.5694243,-7.251686899999999
"avenida alvaro cunqueiro 15, 27780 lugo, foz, españa",43.567826,-7.259896
"avenida alvaro cunqueiro 22, 27780 lugo, foz, españa",43.568659,-7.2593646
"calle ¡lvaro cunqueiro 25, 27780 lugo, foz, españa",43.5672581,-7.260437400000001
"trapero pardo 14, 27780 lugo, foz, españa",43.5701417,-7.251163699999999
"calle ril 3, 27780 lugo, foz, españa",43.5722822,-7.2625885
"otero pedrayo 7, 27780 lugo, foz, españa",43.568724,-7.257385
"avenida alvaro cunqueiro 27, 27780 lugo, foz, españa",43.56648,-7.260775
"avenida breogan 42, 27780 lugo, foz, españa",43.5746256,-7.248494500000001
"avenida da marina 47, 27780 lugo, foz, españa",43.56890629999999,-7.2583684
"avenida marina 27, 27780 lugo, foz, españa",43.6660839,-7.361805599999999
"estr. forxan s/n, 27787 lugo, foz, españa",43.5694522,-7.258041800000001
"b.o espineira 6, 27788 lugo, foz, españa",43.536926,-7.268864
"calle barrio rua , 27788 lugo, foz, españa",43.5694522,-7.258041800000001
"estr. fondas 15, 27788 lugo, foz, españa",43.5538268,-7.2646191
"calle forxan 0, 27789 lugo, foz, españa",43.5868144,-7.2818042
"calle ¡lvaro cunqueoro 21,  lugo, foz, españa",43.5673395,-7.2598492
"marzan 1,  lugo, foz, españa",43.56579050000001,-7.2604181
"frances 27372, 27372 lugo, begonte, españa",43.1503555,-7.684327000000001
"calle estrada 0, 27154 lugo, francos outeiro de rei, españa",43.1022312,-7.613454999999999
"francos 2, 27155 lugo, francos outeiro de rei, españa",42.83875,-7.57378
"franquean 27164, 27164 lugo, o corgo, españa",42.936247,-7.3769803
"fca. ascoutadas s/n, 27220 lugo, friol, españa",43.0305585,-7.7905758
"pr. ponte 2, 27220 lugo, friol, españa",43.030279,-7.794361
"o campo da torre 12, 27220 lugo, friol, españa",43.0277889,-7.787352799999999
"ramelle 4, 27228 lugo, friol, españa",43.035844,-7.823647
"friolfe 27363, 27363 lugo, o paramo, españa",42.8144379,-7.526416599999999
"friolfe 27363, 27363 lugo, o paramo, españa",42.8144379,-7.5264166
"gontan 27738, 27738 lugo, abadin, españa",43.3680744,-7.467946899999999
"guadalupe 43, 27810 guadalupe, vilalba, españa",43.290462,-7.680507
"gude 27141, 27141 lugo, lugo, españa",42.9982298,-7.435262299999999
"guillar 18, 27154 lugo, guillar outeiro de rei, españa",43.0656703,-7.6129865
"guillar 13, 27154 lugo, guillar outeiro de rei, españa",43.067017,-7.611645999999999
"robra 45, 27154 lugo, guillar outeiro de rei, españa",43.068385,-7.612268899999999
"guistilan diseminado 27867, 27867, lugo, españa",43.6214084,-7.643961099999999
"guistilan 27867, 27867 lugo, viveiro, españa",43.6642649,-7.594534800000001
"b.o sesulfe 9, 27300 lugo, guitiriz, españa",43.1827542,-7.892930000000001
"Rúa do Concello 20, 27300 lugo, guitiriz, españa",43.180615,-7.891776
"boa vecina 27, 27300 lugo, guitiriz, españa",43.1821872,-7.8977913
"Rúa do Concello 14, 27300 lugo, guitiriz, españa",43.180644,-7.89196
"Rúa do Concello 59, 27300 lugo, guitiriz, españa",43.180193,-7.888741
"Rúa do Concello 59, 27300 lugo, guitiriz, españa",43.180193,-7.888741
"san salvador de guitiriz 7, 27300 lugo, guitiriz, españa",43.1816306,-7.8922143
"calle boa vecina 28, 27300 lugo, guitiriz, españa",43.182687,-7.897188
"calle concello 9, 27300 lugo, guitiriz, españa",43.1810191,-7.893612699999999
"rua boa vecina 26, 27300 lugo, guitiriz, españa",43.182877,-7.897014
"Rúa do Concello 28, 27300 lugo, guitiriz, españa",43.180591,-7.891622
"a amizade 19, 27300 lugo, guitiriz, españa",43.1816306,-7.8922143
"rua ourense 63, 27300 lugo, guitiriz, españa",43.01504,-7.56493
"avenida o poeta diaz castro 5, 27300 lugo, guitiriz, españa",43.18413,-7.895303
"baixo 11, 27300 lugo, guitiriz, españa",43.15852,-7.85286
"mte. cova da serpe 1, 27300 lugo, guitiriz, españa",43.009875,-7.571029
"avenida da coruna 58, 27300 lugo, guitiriz, españa",43.181213,-7.8985995
"avenida coruna 29, 27300 lugo, guitiriz, españa",43.1813153,-7.897100000000001
"vial  1, 27300 lugo, guitiriz, españa",43.1816306,-7.8922143
"avenida da coruna 124, 27300 lugo, guitiriz, españa",43.1839341,-7.9039267
"avenida coruna 33, 27300 lugo, guitiriz, españa",43.181158,-7.897292
"ctra. de pardinas s/n., 27300 lugo, guitiriz, españa",43.1901413,-7.9169011
"Rúa do Concello 9, 27300 lugo, guitiriz, españa",43.180668,-7.892114
"seixo 3 san salvador 27302, 27302 lugo, guitiriz, españa",43.1990432,-7.829770399999999
"lugar la moscosa 6, 27305 lugo, guitiriz, españa",43.1659248,-7.8417109
"lg. a moreira san salvador, 27305 lugo, guitiriz, españa",43.1816306,-7.8922143
"calle alto de la moscosa 0 s/n, 27305 lugo, guitiriz, españa",43.1659248,-7.8417109
"santa cruz de grolos 8, 27183 lugo, guntin, españa",42.8811383,-7.617182799999999
"cno. real 34, 27810 lugo, guntin vilalba, españa",43.2925271,-7.6672522
"a igrexa 11, 27866, iglesia lugo, españa",43.62454,-7.5865
"27866 iglesia 17, 27866 lugo, viveiro, españa",43.65013,-7.61528
"iglesia 27866, 27866 lugo, viveiro, españa",43.6642649,-7.594534800000001
"27866 iglesia 3, 27866 lugo, viveiro, españa",43.67422,-7.61446
"lama 27614, 27614 lugo, sarria, españa",42.8463962,-7.349799
"Calle Río Neira 16, 27360 lugo, lancara, españa",43.0088459,-7.552918200000001
"Calle Río Neira 16, 27360 lugo, lancara, españa",43.0088459,-7.5529182
"pobra san juli¡n 14, 27360 lugo, lancara, españa",42.8622336,-7.4455407
"ronfe s/n, 27369 lugo, lancara, españa",42.8415661,-7.4175191
"lodeiro 14, 27861 lugo, lodeiro viveiro, españa",43.66670269999999,-7.592444299999999
"lodeiro 16, 27861 lugo, lodeiro viveiro, españa",43.6669206,-7.5923883
"27861 lodeiro 2, 27861 lugo, viveiro, españa",43.66580320000001,-7.593433999999998
"loio 1, 27611 lugo, paradela, españa",42.7887,-7.59929
"calle iglesia 2, 27751 lugo, lourenza, españa",43.4721015,-7.3005438
"rigueira s/n, 27751 lugo, lourenza, españa",43.4721015,-7.3005438
"calle montero villegas 41, 27751 lugo, lourenza, españa",43.47197,-7.2994
"calle castineiras 11, 27751 lugo, lourenza, españa",43.37661809999999,-7.8090334
"calle pousada 23, 27760 lugo, lourenza, españa",43.4812821,-7.2940644
"calle calvo sotelo 44, 27760 lugo, lourenza, españa",43.4772925,-7.298811199999999
"avenida de mondonedo 1, 27760 lugo, lourenza, españa",43.4701393,-7.2981044
"plazas 13, 27760 lugo, lourenza, españa",43.46876,-7.29811
"san adriano 9, 27750 lugo, lourenza, españa",43.42956,-7.2741
"san adriano no 21, 27750 lugo, lourenza, españa",43.42956,-7.2741
"san xurxo a pena s/n, 27751 lugo, lourenza, españa",43.4484794,-7.298774699999999
